"Order_ID";"Product_ID";"User_ID";"Order_Date";"Return_Date";"Product_Category";"Product_Price";"Order_Quantity";"Return_Reason";"Return_Status";"Days_to_Return";"User_Age";"User_Gender";"User_Location";"Payment_Method";"Shipping_Method";"Discount_Applied";"Sales";"Profit"
"ORD00005709";"PROD00005709";"USER00005709";"2024-12-03";"";"Books";313.99;1;"No Return";"Not Returned";0;42;"Female";"City84";"Credit Card";"Express";4.04;301.3;60.26
"ORD00005710";"PROD00005710";"USER00005710";"2024-06-04";"2024-03-26";"Books";450.42;4;"Defective";"Returned";-70;39;"Female";"City27";"Debit Card";"Next-Day";49.02;918.5;183.7
"ORD00005711";"PROD00005711";"USER00005711";"2023-01-14";"2024-07-31";"Clothing";147.78;4;"Not as described";"Returned";564;41;"Female";"City50";"Gift Card";"Next-Day";14.54;505.17;101.03
"ORD00005712";"PROD00005712";"USER00005712";"2024-12-05";"";"Home";155.42;5;"No Return";"Not Returned";0;59;"Female";"City4";"PayPal";"Next-Day";27.17;565.96;113.19
"ORD00005713";"PROD00005713";"USER00005713";"2023-03-07";"2024-04-29";"Books";7.13;1;"Wrong item";"Returned";419;31;"Female";"City7";"Debit Card";"Express";31.75;4.87;0.97
"ORD00005714";"PROD00005714";"USER00005714";"2024-12-13";"2024-07-25";"Clothing";393.12;2;"Wrong item";"Returned";-141;24;"Male";"City94";"Gift Card";"Standard";41.81;457.51;91.5
"ORD00005715";"PROD00005715";"USER00005715";"2024-10-21";"";"Electronics";150.64;1;"No Return";"Not Returned";0;63;"Male";"City34";"PayPal";"Express";15.95;126.61;25.32
"ORD00005716";"PROD00005716";"USER00005716";"2023-01-23";"2024-01-14";"Books";370.45;5;"Changed mind";"Returned";356;25;"Male";"City55";"Debit Card";"Standard";9.26;1680.73;336.15
"ORD00005717";"PROD00005717";"USER00005717";"2023-11-20";"";"Home";217.15;3;"No Return";"Not Returned";0;55;"Female";"City19";"Debit Card";"Express";16.6;543.31;108.66
"ORD00005718";"PROD00005718";"USER00005718";"2023-10-19";"2024-10-13";"Toys";54.76;1;"Defective";"Returned";360;33;"Male";"City88";"Gift Card";"Standard";18.21;44.79;8.96
"ORD00005719";"PROD00005719";"USER00005719";"2023-01-19";"2024-09-11";"Home";352.05;4;"Wrong item";"Returned";601;40;"Male";"City87";"PayPal";"Next-Day";33.99;929.55;185.91
"ORD00005720";"PROD00005720";"USER00005720";"2023-06-30";"2024-03-19";"Toys";158.11;3;"Changed mind";"Returned";263;18;"Female";"City9";"Credit Card";"Standard";43.11;269.85;53.97
"ORD00005721";"PROD00005721";"USER00005721";"2023-05-08";"2023-12-09";"Books";94.02;4;"Not as described";"Returned";215;18;"Female";"City63";"Credit Card";"Standard";45.98;203.16;40.63
"ORD00005722";"PROD00005722";"USER00005722";"2023-11-15";"2023-02-19";"Home";158.89;4;"Not as described";"Returned";-269;32;"Female";"City7";"Debit Card";"Standard";21.94;496.12;99.22
"ORD00005723";"PROD00005723";"USER00005723";"2023-03-25";"";"Clothing";172.37;3;"No Return";"Not Returned";0;18;"Female";"City63";"Debit Card";"Next-Day";23.93;393.37;78.67
"ORD00005724";"PROD00005724";"USER00005724";"2023-04-08";"2024-09-19";"Home";338.47;4;"Not as described";"Returned";530;23;"Male";"City35";"PayPal";"Express";40.45;806.24;161.25
"ORD00005725";"PROD00005725";"USER00005725";"2024-01-30";"2023-08-30";"Books";311.28;5;"Not as described";"Returned";-153;52;"Female";"City18";"Credit Card";"Standard";11.94;1370.57;274.11
"ORD00005726";"PROD00005726";"USER00005726";"2024-05-07";"2024-08-13";"Toys";104.05;5;"Not as described";"Returned";98;30;"Male";"City43";"Credit Card";"Next-Day";12.09;457.35;91.47
"ORD00005727";"PROD00005727";"USER00005727";"2023-06-20";"";"Clothing";110.24;4;"No Return";"Not Returned";0;47;"Female";"City57";"Credit Card";"Express";9.46;399.25;79.85
"ORD00005728";"PROD00005728";"USER00005728";"2023-08-09";"2023-02-23";"Books";58.11;4;"Not as described";"Returned";-167;23;"Female";"City76";"PayPal";"Next-Day";47.32;122.45;24.49
"ORD00005729";"PROD00005729";"USER00005729";"2023-03-08";"2023-01-04";"Books";267.98;5;"Not as described";"Returned";-63;18;"Male";"City62";"PayPal";"Standard";3.81;1288.85;257.77
"ORD00005730";"PROD00005730";"USER00005730";"2023-08-04";"";"Clothing";79.4;2;"No Return";"Not Returned";0;30;"Female";"City65";"Gift Card";"Standard";5.37;150.27;30.05
"ORD00005731";"PROD00005731";"USER00005731";"2024-04-18";"2024-02-08";"Electronics";223.47;4;"Defective";"Returned";-70;70;"Female";"City30";"Gift Card";"Standard";5.89;841.23;168.25
"ORD00005732";"PROD00005732";"USER00005732";"2024-01-17";"";"Electronics";70.92;4;"No Return";"Not Returned";0;53;"Female";"City32";"Debit Card";"Standard";39.36;172.02;34.4
"ORD00005733";"PROD00005733";"USER00005733";"2023-11-13";"2023-04-04";"Clothing";171.57;2;"Not as described";"Returned";-223;26;"Male";"City79";"Debit Card";"Standard";37.34;215.01;43.0
"ORD00005734";"PROD00005734";"USER00005734";"2023-09-01";"";"Home";273.84;1;"No Return";"Not Returned";0;33;"Female";"City37";"Gift Card";"Next-Day";34.94;178.16;35.63
"ORD00005735";"PROD00005735";"USER00005735";"2023-07-11";"2024-07-30";"Toys";350.5;2;"Defective";"Returned";385;22;"Male";"City50";"PayPal";"Standard";13.46;606.65;121.33
"ORD00005736";"PROD00005736";"USER00005736";"2024-11-07";"";"Home";89.31;3;"No Return";"Not Returned";0;46;"Female";"City28";"Debit Card";"Express";26.22;197.68;39.54
"ORD00005737";"PROD00005737";"USER00005737";"2023-05-28";"2023-09-02";"Clothing";50.8;5;"Wrong item";"Returned";97;69;"Female";"City55";"Gift Card";"Next-Day";31.06;175.11;35.02
"ORD00005738";"PROD00005738";"USER00005738";"2024-08-07";"2024-11-01";"Clothing";280.32;1;"Changed mind";"Returned";86;68;"Female";"City26";"Credit Card";"Express";4.93;266.5;53.3
"ORD00005739";"PROD00005739";"USER00005739";"2023-05-26";"2024-10-28";"Home";68.24;5;"Defective";"Returned";521;37;"Male";"City28";"Credit Card";"Standard";10.47;305.48;61.1
"ORD00005740";"PROD00005740";"USER00005740";"2024-09-03";"2023-12-27";"Home";144.63;1;"Wrong item";"Returned";-251;66;"Male";"City93";"Credit Card";"Express";38.81;88.5;17.7
"ORD00005741";"PROD00005741";"USER00005741";"2024-04-06";"2023-01-07";"Toys";463.31;4;"Changed mind";"Returned";-455;55;"Male";"City50";"Gift Card";"Express";25.88;1373.62;274.72
"ORD00005742";"PROD00005742";"USER00005742";"2024-12-30";"2023-07-24";"Clothing";267.6;2;"Changed mind";"Returned";-525;57;"Female";"City86";"PayPal";"Express";48.93;273.33;54.67
"ORD00005743";"PROD00005743";"USER00005743";"2023-12-06";"2024-03-10";"Home";170.89;3;"Defective";"Returned";95;23;"Male";"City43";"PayPal";"Next-Day";46.18;275.92;55.18
"ORD00005744";"PROD00005744";"USER00005744";"2023-02-11";"";"Books";117.27;4;"No Return";"Not Returned";0;31;"Female";"City41";"Credit Card";"Standard";7.49;433.95;86.79
"ORD00005745";"PROD00005745";"USER00005745";"2024-10-12";"2023-11-29";"Electronics";274.17;5;"Not as described";"Returned";-318;61;"Male";"City8";"Gift Card";"Next-Day";19.32;1106.0;221.2
"ORD00005746";"PROD00005746";"USER00005746";"2023-01-26";"";"Home";455.33;5;"No Return";"Not Returned";0;50;"Female";"City42";"Debit Card";"Express";25.24;1702.02;340.4
"ORD00005747";"PROD00005747";"USER00005747";"2024-02-12";"2023-03-15";"Books";240.4;1;"Not as described";"Returned";-334;34;"Female";"City79";"Debit Card";"Standard";4.23;230.23;46.05
"ORD00005748";"PROD00005748";"USER00005748";"2023-09-04";"";"Toys";73.74;4;"No Return";"Not Returned";0;64;"Female";"City61";"PayPal";"Express";43.46;166.77;33.35
"ORD00005749";"PROD00005749";"USER00005749";"2024-01-10";"";"Books";255.59;4;"No Return";"Not Returned";0;66;"Male";"City31";"Debit Card";"Express";21.53;802.25;160.45
"ORD00005750";"PROD00005750";"USER00005750";"2024-08-30";"2023-03-04";"Clothing";115.47;4;"Changed mind";"Returned";-545;70;"Male";"City91";"Credit Card";"Next-Day";20.85;365.58;73.12
"ORD00005751";"PROD00005751";"USER00005751";"2024-09-21";"2023-12-29";"Clothing";284.28;2;"Defective";"Returned";-267;49;"Male";"City45";"Credit Card";"Standard";39.3;345.12;69.02
"ORD00005752";"PROD00005752";"USER00005752";"2023-04-17";"2023-08-20";"Electronics";273.1;1;"Not as described";"Returned";125;31;"Female";"City30";"Gift Card";"Standard";22.25;212.34;42.47
"ORD00005753";"PROD00005753";"USER00005753";"2024-04-15";"";"Books";481.73;4;"No Return";"Not Returned";0;18;"Male";"City2";"Credit Card";"Next-Day";18.28;1574.68;314.94
"ORD00005754";"PROD00005754";"USER00005754";"2024-08-05";"";"Clothing";308.85;4;"No Return";"Not Returned";0;44;"Male";"City84";"Credit Card";"Standard";0.26;1232.19;246.44
"ORD00005755";"PROD00005755";"USER00005755";"2024-11-25";"2023-06-09";"Clothing";138.1;1;"Defective";"Returned";-535;56;"Female";"City17";"Debit Card";"Express";29.06;97.97;19.59
"ORD00005756";"PROD00005756";"USER00005756";"2024-01-11";"";"Books";334.38;5;"No Return";"Not Returned";0;45;"Female";"City62";"Debit Card";"Standard";20.23;1333.67;266.73
"ORD00005757";"PROD00005757";"USER00005757";"2023-03-05";"2023-02-21";"Books";351.74;2;"Changed mind";"Returned";-12;35;"Female";"City96";"Credit Card";"Express";18.84;570.94;114.19
"ORD00005758";"PROD00005758";"USER00005758";"2024-05-22";"2023-10-03";"Home";58.32;1;"Defective";"Returned";-232;46;"Female";"City55";"Gift Card";"Express";19.24;47.1;9.42
"ORD00005759";"PROD00005759";"USER00005759";"2023-08-02";"";"Clothing";252.42;1;"No Return";"Not Returned";0;50;"Male";"City89";"PayPal";"Standard";49.64;127.12;25.42
"ORD00005760";"PROD00005760";"USER00005760";"2024-02-18";"";"Electronics";364.11;2;"No Return";"Not Returned";0;20;"Male";"City66";"Debit Card";"Express";5.86;685.55;137.11
"ORD00005761";"PROD00005761";"USER00005761";"2024-08-10";"";"Electronics";249.56;1;"No Return";"Not Returned";0;70;"Male";"City84";"Credit Card";"Next-Day";19.22;201.59;40.32
"ORD00005762";"PROD00005762";"USER00005762";"2023-10-12";"";"Books";272.44;4;"No Return";"Not Returned";0;52;"Male";"City66";"Gift Card";"Standard";8.17;1000.73;200.15
"ORD00005763";"PROD00005763";"USER00005763";"2023-05-27";"2024-04-30";"Electronics";307.17;1;"Wrong item";"Returned";339;61;"Female";"City2";"Credit Card";"Next-Day";19.28;247.95;49.59
"ORD00005764";"PROD00005764";"USER00005764";"2023-11-02";"2024-06-21";"Books";73.97;3;"Not as described";"Returned";232;22;"Male";"City56";"Debit Card";"Next-Day";12.11;195.04;39.01
"ORD00005765";"PROD00005765";"USER00005765";"2023-12-13";"";"Clothing";121.02;4;"No Return";"Not Returned";0;46;"Male";"City36";"Credit Card";"Next-Day";26.6;355.31;71.06
"ORD00005766";"PROD00005766";"USER00005766";"2024-02-21";"";"Electronics";171.17;3;"No Return";"Not Returned";0;38;"Female";"City8";"Credit Card";"Next-Day";31.25;353.04;70.61
"ORD00005767";"PROD00005767";"USER00005767";"2024-04-07";"";"Clothing";241.59;3;"No Return";"Not Returned";0;38;"Female";"City49";"Credit Card";"Express";9.88;653.16;130.63
"ORD00005768";"PROD00005768";"USER00005768";"2023-08-17";"";"Home";240.0;5;"No Return";"Not Returned";0;54;"Male";"City16";"Credit Card";"Express";11.06;1067.28;213.46
"ORD00005769";"PROD00005769";"USER00005769";"2024-11-07";"2024-07-07";"Books";15.39;3;"Changed mind";"Returned";-123;33;"Female";"City4";"Debit Card";"Next-Day";9.52;41.77;8.35
"ORD00005770";"PROD00005770";"USER00005770";"2024-06-23";"";"Toys";131.96;5;"No Return";"Not Returned";0;30;"Female";"City17";"Gift Card";"Express";24.61;497.42;99.48
"ORD00005771";"PROD00005771";"USER00005771";"2023-10-02";"";"Books";221.14;2;"No Return";"Not Returned";0;24;"Male";"City93";"PayPal";"Express";38.18;273.42;54.68
"ORD00005772";"PROD00005772";"USER00005772";"2023-04-15";"";"Electronics";468.99;1;"No Return";"Not Returned";0;32;"Female";"City93";"Gift Card";"Standard";19.88;375.75;75.15
"ORD00005773";"PROD00005773";"USER00005773";"2024-09-12";"2023-01-21";"Electronics";431.47;2;"Not as described";"Returned";-600;64;"Female";"City79";"PayPal";"Next-Day";15.65;727.89;145.58
"ORD00005774";"PROD00005774";"USER00005774";"2023-04-16";"2023-10-02";"Electronics";303.96;5;"Not as described";"Returned";169;46;"Female";"City12";"PayPal";"Standard";49.29;770.69;154.14
"ORD00005775";"PROD00005775";"USER00005775";"2023-08-28";"";"Books";231.84;4;"No Return";"Not Returned";0;38;"Male";"City32";"PayPal";"Next-Day";5.84;873.2;174.64
"ORD00005776";"PROD00005776";"USER00005776";"2024-05-14";"2023-04-06";"Books";179.68;3;"Not as described";"Returned";-404;26;"Female";"City73";"Debit Card";"Express";34.43;353.45;70.69
"ORD00005777";"PROD00005777";"USER00005777";"2023-06-09";"2023-09-16";"Electronics";122.38;3;"Defective";"Returned";99;46;"Female";"City94";"Gift Card";"Next-Day";12.53;321.14;64.23
"ORD00005778";"PROD00005778";"USER00005778";"2024-12-21";"";"Electronics";377.99;2;"No Return";"Not Returned";0;40;"Male";"City14";"Credit Card";"Express";35.8;485.34;97.07
"ORD00005779";"PROD00005779";"USER00005779";"2023-11-29";"";"Toys";358.21;5;"No Return";"Not Returned";0;40;"Male";"City35";"Credit Card";"Standard";17.7;1474.03;294.81
"ORD00005780";"PROD00005780";"USER00005780";"2024-12-04";"2023-06-11";"Home";290.05;1;"Defective";"Returned";-542;32;"Male";"City73";"PayPal";"Next-Day";33.74;192.19;38.44
"ORD00005781";"PROD00005781";"USER00005781";"2024-08-23";"2023-05-20";"Clothing";191.88;5;"Changed mind";"Returned";-461;47;"Female";"City95";"Debit Card";"Next-Day";8.44;878.43;175.69
"ORD00005782";"PROD00005782";"USER00005782";"2024-12-09";"2024-05-28";"Books";86.77;5;"Defective";"Returned";-195;51;"Male";"City10";"Credit Card";"Next-Day";8.78;395.76;79.15
"ORD00005783";"PROD00005783";"USER00005783";"2024-02-28";"";"Electronics";142.98;2;"No Return";"Not Returned";0;53;"Male";"City34";"Gift Card";"Next-Day";31.03;197.23;39.45
"ORD00005784";"PROD00005784";"USER00005784";"2024-09-24";"";"Clothing";440.16;1;"No Return";"Not Returned";0;58;"Female";"City81";"Credit Card";"Express";8.34;403.45;80.69
"ORD00005785";"PROD00005785";"USER00005785";"2023-12-16";"";"Toys";439.87;2;"No Return";"Not Returned";0;57;"Male";"City66";"Gift Card";"Express";38.23;543.42;108.68
"ORD00005786";"PROD00005786";"USER00005786";"2024-06-27";"";"Home";395.67;4;"No Return";"Not Returned";0;30;"Female";"City29";"Credit Card";"Express";0.71;1571.44;314.29
"ORD00005787";"PROD00005787";"USER00005787";"2023-03-30";"2023-05-04";"Clothing";284.69;3;"Defective";"Returned";35;30;"Male";"City69";"Credit Card";"Express";24.31;646.45;129.29
"ORD00005788";"PROD00005788";"USER00005788";"2024-06-21";"2024-04-26";"Electronics";284.15;3;"Changed mind";"Returned";-56;33;"Female";"City83";"PayPal";"Next-Day";19.69;684.6;136.92
"ORD00005789";"PROD00005789";"USER00005789";"2023-09-19";"2023-09-17";"Clothing";292.65;1;"Not as described";"Returned";-2;59;"Male";"City15";"PayPal";"Next-Day";16.12;245.47;49.09
"ORD00005790";"PROD00005790";"USER00005790";"2024-04-09";"";"Toys";326.19;4;"No Return";"Not Returned";0;50;"Female";"City85";"Gift Card";"Express";38.46;802.95;160.59
"ORD00005791";"PROD00005791";"USER00005791";"2024-09-02";"";"Toys";334.04;4;"No Return";"Not Returned";0;70;"Female";"City61";"Credit Card";"Next-Day";25.44;996.24;199.25
"ORD00005792";"PROD00005792";"USER00005792";"2024-06-19";"";"Clothing";398.02;4;"No Return";"Not Returned";0;44;"Male";"City22";"Gift Card";"Express";8.47;1457.23;291.45
"ORD00005793";"PROD00005793";"USER00005793";"2023-03-31";"2024-06-17";"Toys";253.49;3;"Not as described";"Returned";444;44;"Female";"City32";"PayPal";"Next-Day";43.63;428.68;85.74
"ORD00005794";"PROD00005794";"USER00005794";"2023-04-08";"";"Books";452.68;4;"No Return";"Not Returned";0;61;"Male";"City96";"PayPal";"Express";44.8;999.52;199.9
"ORD00005795";"PROD00005795";"USER00005795";"2023-01-27";"";"Books";297.11;2;"No Return";"Not Returned";0;45;"Male";"City75";"PayPal";"Standard";45.09;326.29;65.26
"ORD00005796";"PROD00005796";"USER00005796";"2023-07-19";"2023-07-06";"Clothing";283.19;5;"Defective";"Returned";-13;24;"Male";"City4";"Gift Card";"Next-Day";42.38;815.87;163.17
"ORD00005797";"PROD00005797";"USER00005797";"2024-04-06";"";"Books";402.12;4;"No Return";"Not Returned";0;26;"Female";"City84";"Debit Card";"Next-Day";32.26;1089.58;217.92
"ORD00005798";"PROD00005798";"USER00005798";"2024-08-14";"";"Electronics";191.86;2;"No Return";"Not Returned";0;49;"Female";"City15";"PayPal";"Standard";33.74;254.25;50.85
"ORD00005799";"PROD00005799";"USER00005799";"2023-06-01";"";"Electronics";198.49;5;"No Return";"Not Returned";0;67;"Female";"City55";"Credit Card";"Express";28.84;706.23;141.25
"ORD00005800";"PROD00005800";"USER00005800";"2024-08-30";"";"Electronics";101.3;4;"No Return";"Not Returned";0;54;"Male";"City15";"PayPal";"Standard";27.68;293.04;58.61
"ORD00005801";"PROD00005801";"USER00005801";"2024-11-30";"2024-06-28";"Books";432.09;4;"Wrong item";"Returned";-155;35;"Male";"City65";"Credit Card";"Standard";16.01;1451.65;290.33
"ORD00005802";"PROD00005802";"USER00005802";"2023-03-06";"";"Electronics";469.48;3;"No Return";"Not Returned";0;27;"Female";"City60";"Credit Card";"Express";49.88;705.91;141.18
"ORD00005803";"PROD00005803";"USER00005803";"2023-09-17";"2023-11-28";"Home";366.69;1;"Not as described";"Returned";72;31;"Male";"City34";"Credit Card";"Next-Day";46.32;196.84;39.37
"ORD00005804";"PROD00005804";"USER00005804";"2024-11-30";"";"Electronics";263.92;5;"No Return";"Not Returned";0;22;"Male";"City11";"PayPal";"Next-Day";36.21;841.77;168.35
"ORD00005805";"PROD00005805";"USER00005805";"2024-02-13";"";"Electronics";74.58;1;"No Return";"Not Returned";0;55;"Female";"City60";"Debit Card";"Next-Day";21.11;58.84;11.77
"ORD00005806";"PROD00005806";"USER00005806";"2023-05-12";"2023-02-05";"Clothing";119.1;5;"Changed mind";"Returned";-96;58;"Male";"City24";"PayPal";"Standard";20.57;473.01;94.6
"ORD00005807";"PROD00005807";"USER00005807";"2024-04-16";"";"Home";132.65;3;"No Return";"Not Returned";0;66;"Male";"City78";"Credit Card";"Standard";0.27;396.88;79.38
"ORD00005808";"PROD00005808";"USER00005808";"2023-02-19";"";"Books";154.33;1;"No Return";"Not Returned";0;29;"Male";"City77";"PayPal";"Standard";36.88;97.41;19.48
"ORD00005809";"PROD00005809";"USER00005809";"2023-08-07";"";"Home";76.3;5;"No Return";"Not Returned";0;48;"Female";"City16";"PayPal";"Next-Day";17.53;314.62;62.92
"ORD00005810";"PROD00005810";"USER00005810";"2023-03-07";"";"Clothing";268.29;5;"No Return";"Not Returned";0;27;"Female";"City100";"Gift Card";"Next-Day";20.51;1066.32;213.26
"ORD00005811";"PROD00005811";"USER00005811";"2024-09-30";"";"Clothing";270.36;5;"No Return";"Not Returned";0;67;"Male";"City32";"Gift Card";"Next-Day";18.23;1105.37;221.07
"ORD00005812";"PROD00005812";"USER00005812";"2023-11-01";"";"Home";442.12;4;"No Return";"Not Returned";0;43;"Male";"City61";"PayPal";"Next-Day";18.13;1447.85;289.57
"ORD00005813";"PROD00005813";"USER00005813";"2023-10-24";"2024-06-01";"Electronics";136.11;4;"Changed mind";"Returned";221;53;"Male";"City70";"PayPal";"Next-Day";23.33;417.42;83.48
"ORD00005814";"PROD00005814";"USER00005814";"2024-07-16";"";"Toys";480.39;4;"No Return";"Not Returned";0;25;"Male";"City74";"Gift Card";"Express";20.64;1524.95;304.99
"ORD00005815";"PROD00005815";"USER00005815";"2024-03-26";"";"Books";232.55;3;"No Return";"Not Returned";0;36;"Female";"City20";"Gift Card";"Standard";16.67;581.35;116.27
"ORD00005816";"PROD00005816";"USER00005816";"2024-02-13";"";"Electronics";330.8;5;"No Return";"Not Returned";0;63;"Male";"City73";"Gift Card";"Next-Day";42.52;950.72;190.14
"ORD00005817";"PROD00005817";"USER00005817";"2023-02-11";"2023-05-01";"Clothing";54.8;2;"Changed mind";"Returned";79;23;"Female";"City37";"Credit Card";"Next-Day";21.07;86.51;17.3
"ORD00005818";"PROD00005818";"USER00005818";"2024-02-27";"";"Electronics";110.32;4;"No Return";"Not Returned";0;25;"Female";"City37";"PayPal";"Next-Day";34.17;290.49;58.1
"ORD00005819";"PROD00005819";"USER00005819";"2023-10-04";"";"Home";120.63;2;"No Return";"Not Returned";0;53;"Male";"City2";"Debit Card";"Next-Day";10.87;215.04;43.01
"ORD00005820";"PROD00005820";"USER00005820";"2024-12-13";"";"Electronics";367.61;4;"No Return";"Not Returned";0;47;"Female";"City71";"Gift Card";"Standard";32.94;986.08;197.22
